verse_key,version_id,eng,local
GEN.27.13,4573,"His mother said to him, Your curse will be on me, my son. Just listen to me: go and get them for me.","A o ma da leɛ yeli ko o la, “N bidɔɔ, vɛŋ ka a kaa-emmo do ma. Fõõ eŋ deɛ tu a lɛ N naŋ yeli kyɛ gaa te taa a bobilii wa ko ma.”."
GEN.28.14,4573,"Your descendants will become like the dust of the earth; you will spread out to the west, east, north, and south. Every family of earth will be blessed because of you and your descendants.","A fo boorɔ na waa la yaga aŋa a teŋɛzu tɛne, a yaare te gaa sapare ane a saniŋe, sapare nugɔɔ ane sapare nudoloŋ. A teŋɛzu nemboorɔ zaa na tu la fõõ ane fo boorɔ zie nyɛ maaloo."
GEN.24.59,4573,"So they sent off their sister Rebekah, her nurse, Abrahams servant, and his men.",Ba pãã da eŋ la a ba yɔɔpuulee Rebɛka ane o yaala sori ka ba laŋ ne a Aboraham tontonɔ ane o noba ka ba gaa.
GEN.25.24,4573,"When she reached the end of her pregnancy, she discovered that she had twins.","A o dɔgebo saŋ naŋ da wa ta, yeere la da be a o poɔŋ."
GEN.30.3,4573,"She said, Heres my servant Bilhah. Sleep with her, and she will give birth for me. Because of her, I will also have children.","Lɛ la ka a Rakɛɛl da yelsɔge, “A n tontombi-pɔge Bilha la ŋa; te laŋ ne o sɛŋ poɔ ka o dɔge biiri ko ma ka N tu o zie a meŋ taa biiri.”."
GEN.26.20,4573,"Isaacs shepherds argued with Gerars shepherds, each claiming, This is our water. So Isaac named the well Esek because they quarreled with him.","a Gɛra doŋkyeenemɛ da zɔɔrɔ ne la a Aizik doŋkyeenemɛ, a yele, “Tenee la so a koɔ̃.” Lɛnso ka a Aizik da pore a bulee na yuori ka Esɛk, ba naŋ da ŋmɛ nɔkpeɛne ne o zuiŋ."
GEN.29.12,4573,Jacob told Rachel that he was related to her father and that he was Rebekahs son. She then ran to tell her father.,A Gyekɔb da yeli ko la a Rakɛɛl ka o waa la o saa dɔgrɔ ane Rebɛka bidɔɔ. A Rakɛɛl da zo gaa te yeli ko la o saa.
GEN.27.14,4573,"So he went and got them and brought them to his mother, and his mother made the delicious food that his father loved.","A Gyekɔb pãã da gaa te taa la a bobilii wa ko a o ma, ka o da maale ne bondi-noɔ ko a o saa aŋa lɛ o naŋ maŋ boɔrɔ."
GEN.28.15,4573,"I am with you now, I will protect you everywhere you go, and I will bring you back to this land. I will not leave you until I have done everything that I have promised you.","Baŋ ka N be la fo zie a na guuro fo zie na zaa fo naŋ gɛrɛ kyɛ na taa fo leɛ wa ne a teŋɛ ŋa poɔ; bonso, N koŋ bare fo kyɛ te ta saŋ na N naŋ e a lɛ N naŋ eŋ a noɔre ko fo ka N na e la.”."
GEN.24.60,4573,"And they blessed Rebekah, saying to her, May you, our sister, become thousands of ten thousand; may your children possess their enemies cities.","Ba da yeli la nɔvelaa ko a Rebɛka a yele: “Ka fõõ, a te yɔɔpuulee leɛ noba turi turi ma; ka a fo boorɔ zɔɔ a ŋma a ba dɔndɔnne boma.”."
GEN.25.25,4573,"The first came out red all over, clothed with hair, and she named him Esau.","A daŋyi soba da waa la zeɛ, ka a o eŋɛ zaa e kɔɔloŋ lɛ aŋa o naŋ su kɔɔloŋ kparoo. Lɛnso ba da pore la o yuori ka Esɔ."
GEN.26.21,4573,"They dug another well and argued about it too, so he named it Sitnah.",A Aizik tontombiiri da la tu la a bulee kaŋ ka ba da la zɔɔ ne ba a o meŋ yɛlɛ; ka o da pore o meŋ yuori ka Sitina. A Sitina tɛgɛ la: Zɔɔre.
GEN.29.13,4573,"When Laban heard about Jacob his sisters son, he ran to meet him. Laban embraced him, kissed him, and invited him into his house, where Jacob recounted to Laban everything that had happened.","A Lɛban naŋ da wa woŋ a o yɔɔpuulee bidɔɔ Gyekɔb yɛlɛ, o da zo gaaɛ la ka o tuori o. O da te nyɔge o la kori, a sɛgre o nu, kyɛ taa o gaa ne o yiri. A Gyekɔb da yeli la a yɛlɛ ama zaa ko a Lɛban."
GEN.28.16,4573,"When Jacob woke from his sleep, he thought to himself, The LORD is definitely in this place, but I didnt know it.","A Gyekɔb da iri la a o goɔŋ poɔ a yeli, “Yelmeŋɛ zaa, a DAANA be la a zie ŋa kyɛ N da ba baŋ!”."
GEN.27.15,4573,"Rebekah took her older son Esaus favorite clothes that were in the house with her, and she put them on her younger son Jacob.",A Rebɛka pãã da de la a o bidɔɔ-kpoŋ Esɔ kpar-velaa naŋ da be o zie a yiri poɔ su a o bidɔɔ-bile Gyekɔb.
GEN.30.4,4573,"So Rachel gave her servant Bilhah to Jacob as his wife, and he slept with her.",A Rakɛɛl da de la a o tontombi-pɔge Bilha ko a Gyekɔb ka o e o pɔge; ka a Gyekɔb da baŋ o sɛŋ poɔ.
GEN.25.26,4573,"Immediately afterward, his brother came out gripping Esaus heel, and she named him Jacob. Isaac was years old when they were born.","A lɛ puoriŋ, a o yɔɔ da wa yie la, ka o nuuri fɔre a Esɔ gbɛnɔɔkyoone taa; lɛnso, ba da pore la o yuori ka Gyekɔb. A Aizik da nyɛ la yuomo lezaata a saŋ a pɔge naŋ da dɔge ba."
GEN.31.1,4573,"Jacob heard that Labans sons were saying, Jacob took everything our father owned and from it he produced all of this wealth.","A Gyekɔb da woŋ ka a Lɛban bibiiri yele la, “A Gyekɔb faa la a te saa boma zaa. A te saa boma poɔ la ka o nyɛ a o bondãã-boma.”."
GEN.24.61,4573,"Rebekah and her young women got up, mounted the camels, and followed the man. So the servant took Rebekah and left.",A Rebɛka ane o tonton-pɔgebilii da iri do zɔ̃ɔ̃ la a bontanne a tu a Aboraham tontonɔ. A tontonɔ pãã da taa la a Rebɛka gaa ne.
GEN.29.14,4573,"Laban said to him, Yes, you are my flesh and blood. After Jacob had stayed with Laban for a month.","ka a Lɛban da yeli ko o, “Serɛzaa, fo waa la n zẽẽ neɛ!” A Gyekɔb da kpɛ la a Lɛban zie kyuu-gbuli."
GEN.26.22,4573,"He left there and dug another well, but they didnt argue about it, so he named it Rehoboth and said, Now the LORD has made an open space for us and has made us fertile in the land.","O da yi la a be a gaa ziyuo, a da la te tu a bulee kaŋ, kyɛ ba da ba la zɔɔ ne o, ka o da pore o yuori ka Rehobɔt,a yele, “Ŋaa eŋ a DAANA maale la vuo ko te, ka te na leɛ noba a teŋɛ ŋa poɔ.”."
GEN.25.27,4573,"When the young men grew up, Esau became an outdoorsman who knew how to hunt, and Jacob became a quiet man who stayed at home.","A dɔɔbilii naŋ da wa baa, Esɔ da waa la naŋkpãã-kpoŋ, a e weɛ poɔ neɛ, kyɛ ka Gyekɔb da e neɛ naŋ ba dɔɔnɔ, a kpeɛrɛ segre poore."
GEN.24.62,4573,Now Isaac had come from the region of Beer-lahai-roi and had settled in the arid southern plain.,A Aizik da iri la a Bɛɛ-laha-royi teŋɛ a wa zeŋ a Nɛgɛb paaloŋ poɔ.
GEN.28.17,4573,"He was terrified and thought, This sacred place is awesome. Its none other than Gods house and the entrance to heaven.","Dabeɛ̃ da kpɛ o la ka o yeli, “Nyɛ a zie naŋ taa dabeɛ̃ lɛ! A zie ŋa ba e zie zaa ka Naaŋmen yiri ane a tenvelaa dendɔre naane.”."
GEN.30.5,4573,Bilhah became pregnant and gave birth to a son for Jacob.,A Bilha da taa la poɔ a dɔge bidɔɔ ko a Gyekɔb.
GEN.27.16,4573,On his arms and smooth neck she put the hide of young goats.,O da de la bobilii kɔɔloŋ page ne a Gyekɔb nuuri ane o nyuu zie naŋ da ba taa kɔɔloŋ.
GEN.31.2,4573,And Jacob saw that Laban no longer liked him as much as he used to.,A Gyekɔb da nyɛɛ la ka a Lɛban da ba la erɛ yɛlɛ korɔ o aŋa lɛ o naŋ da maŋ erɛ korɔ o.
GEN.26.23,4573,Then he went up from Gerar to Beer-sheba.,A Aizik da yi la a be gaa Bɛɛ-seba.
GEN.25.28,4573,"Isaac loved Esau because he enjoyed eating game, but Rebekah loved Jacob.","A Aizik da nɔŋ la Esɔ, bonso, o da nɔŋ la mɔnɛne; kyɛ ka Rebɛka meŋ da nɔŋ a Gyekɔb."
GEN.29.15,4573,"Laban said to Jacob, You shouldnt have to work for free just because you are my relative. Tell me what you would like to be paid.","A Lɛban pãã da soore la a Gyekɔb, “Fo naŋ waa n neɛ zuiŋ, a wuli ka fo toŋ ko ma weɛlɛ be? Yeli ko ma a san-yɔɔ fo naŋ boɔrɔ ka n ko fo.”."
GEN.30.6,4573,"Rachel said, God has judged in my favor, heard my voice, and given me a son. So she named him Dan.","A Rakɛɛl pãã da yelee la, “Naaŋmen di la n sɛrɛɛ. O woŋ la a n kpɛlle a ko ma bidɔɔ.” A lɛ zuiŋ o da pore la o yuori ka Dan."
GEN.27.17,4573,and the delicious food and the bread she had made she put into her sons hands.,O pãã da de la a bondi-noɔ ane a boroboro o naŋ maale ko a o bidɔɔ Gyekɔb.
GEN.31.3,4573,"Then the LORD said to Jacob, Go back to the land of your ancestors and to your relatives, and I will be with you.","A DAANA da yeli ko la a Gyekɔb, “Leɛ gaa a fo saa mine teŋɛ ane a fo noba zie. N na be la fo zie.”."
GEN.28.18,4573,"After Jacob got up early in the morning, he took the stone that he had put near his head, set it up as a sacred pillar, and poured oil on the top of it.","Lɛnso a Gyekɔb da daŋ ne la iruu baguo saŋ, a de a kuuri na o naŋ da kɔgle a o zu a ba ka o are teli kyɛ ka o pore kãã waare o zu."
GEN.24.63,4573,"One evening, Isaac went out to inspect the pasture, and while staring he saw camels approaching.","A Aizik da yi te kyɛnɛ la weɛ poɔ zimaane saŋ, a wa kaara ka bontanne la te waana."
GEN.26.24,4573,"The LORD appeared to him that night and said, I am the God of your father Abraham. Dont be afraid because I am with you. I will bless you, and I will give you many children for my servant Abrahams sake.","A lɛ daare tensogɔ, a DAANA da de la O meŋɛ wuli a Aizik, a yeli, “Maa la a fo saa Aboraham Naaŋmen; ta zoro dabeɛ̃, bonso, N be la fo zie, a na maale fo, a e ka fo boorɔ e yaga a n tontonɔ Aboraham zuiŋ.”."
GEN.30.7,4573,Rachels servant Bilhah became pregnant again and gave birth to a second son for Jacob.,A Rakɛɛl tontombi-pɔge da la taa la poɔ a dɔge a bidɔbɔ bayi soba ko a Gyekɔb.
GEN.29.16,4573,Now Laban had two daughters: the older was named Leah and the younger Rachel.,A Lɛban da taa la pɔgeyaare bayi. A pɔgeya-kpoŋ yuori da la Leya kyɛ ka a pɔgeya-bile soba yuori di Rakɛɛl.
GEN.25.29,4573,"Once when Jacob was boiling stew, Esau came in from the field hungry.","Daare kaŋ, a Gyekɔb da dogrɔ la zɛkoɔ̃, ka Esɔ da te yi weɛ wa, ka kɔŋ kpɛ o yaga."
GEN.28.19,4573,"He named that sacred place Bethel, though Luz was the citys original name.",O da pore la a zie ŋa yuori Bɛtɛl kyɛ a teŋɛ yuori da la Luzi.
GEN.31.4,4573,So Jacob sent for Rachel and Leah and summoned them into the field where his flock was.,A Gyekɔb da toŋɛɛ la ka ba te boɔle a Rakɛɛl ane a Leya ka ba wa o zie a weɛ poɔ benee o naŋ da kyeenɛ a o donne.
GEN.27.18,4573,"Jacob went to his father and said, My father. And he said, Im here. Who are you, my son.","Lɛ ka a Gyekɔb pãã da gaa a o saa zie a te boɔle o, “N saa”; ka o sɔge, “Maa la ŋa; n bidɔɔ buo soba la?”."
GEN.24.64,4573,Rebekah stared at Isaac. She got down from the camel.,"A Rebɛka naŋ da wa kaara a nyɛ a Aizik, o da sigi la a bontaŋ zu wieũ zaa."
GEN.26.25,4573,"So Isaac built an altar there and worshipped in the LORDs name. Isaac pitched his tent there, and his servants dug a well.",A Aizik da mɛ la Naaŋmen bagmaalkuuri a be a puori a DAANA kyɛ ti o sege a be. A Aizik tontombiiri da tu la bulee a be.
GEN.25.30,4573,"and said to Jacob, Im starving! Let me devour some of this red stuff. Thats why his name is Edom.","Ka a Esɔ da sɔre a Gyekɔb, “Vɛŋ ka n nyu a zɛkoɔŋ-zeɛ ŋa mine, bonso, kɔŋ kpɛ ma la yaga!”."
GEN.30.8,4573,"Rachel said, Ive competed fiercely with my sister, and now Ive won. So she named him Naphtali.","Lɛ la ka a Rakɛɛl da yeli, “N mɔ la moɔbo yaga ne a n yɔɔ, a toɔ̃ o”; a lɛ zuiŋ, o da pore la o yuori ka Nafetali."
GEN.28.20,4573,"Jacob made a solemn promise: If God is with me and protects me on this trip Im taking, and gives me bread to eat and clothes to wear.","Lɛ la ka Gyekɔb da koŋ noɔre a yele, “Ka Naaŋmen na be N zie, a na gu ma a N sori ŋa poɔ, a ko ma bondirii ka N di ane boma ka N su."
GEN.31.5,4573,"He said to them, I am aware that your father no longer likes me as much as he used to. But my fathers God has been with me.","O da yeli ko ba la, “N nyɛɛ la ka a yɛ saa ba erɛ yɛlɛ korɔ ma aŋa lɛ o naŋ da maŋ erɛ korɔ ma, kyɛ a n saa Naaŋmen be la n zie."
GEN.27.19,4573,"Jacob said to his father, Im Esau your oldest son. Ive made what you asked me to. Sit up and eat some of the game so you can bless me.","A Gyekɔb da yelsɔge la a o saa, “Maa, a fo bidɔɔ-kpoŋ Esɔ la. N e la a lɛ fo naŋ da yeli ko ma. Pãã iri zeŋ ɔɔ a mɔnɛne kyɛ maale ma.”."
GEN.29.17,4573,"Leah had delicate eyes, but Rachel had a beautiful figure and was good-looking.","A Leya niŋe da veɛlɛ la kyɛ ka a Rakɛɛl da veɛlɛ welle, ka o niŋe da nyegrɛ."
GEN.24.65,4573,"and said to the servant, Who is this man walking through the pasture to meet us? The servant said, Hes my master. So she took her headscarf and covered herself.","a soore a Aboraham tontonɔ, “Aŋ la a dɔɔ na naŋ te kyɛnɛ tuoro te a weɛ poɔ?” Ka a tontonɔ leɛ yelsɔge, “A n neŋkpoŋ la.” Lɛ la ka a Rebɛka da de pɛne page o niŋe."
GEN.25.31,4573,"Jacob said, Sell me your birthright today.","Ka a Gyekɔb da leɛ yeli, “Koɔre a fo kponnuŋ ko ma sɛre.”."
GEN.28.21,4573,"and I return safely to my fathers household, then the LORD will be my God.","ka n toɔ̃ leɛ wa a n saa yiri ka yelfaa zaa ba page ma, lɛ eŋ a DAANA na e la n Naaŋmen."
GEN.26.26,4573,"But Abimelech set out toward him from Gerar, with Ahuzzath his ally and Phicol the commander of his forces.","A Abimɛlɛk ane Ahuzat naŋ waa neɛ naŋ maŋ yele yɛlɛ wullo o, ane o sogyɛre neŋkpoŋ Fikɔl da yi la a Gɛra wa ka ba nyɛ a Aizik."
GEN.27.20,4573,"Isaac said to his son, How could you find this so quickly, my son? He said, The LORD your God led me right to it.","A Aizik da leɛ soore la a o bidɔɔ, “Wola la ka fo e nyɛ a mɔnɛne wieũ lɛ, n bidɔɔ?” Ka o yelsɔge, “A DAANA fo Naaŋmen la ko ma a zunoɔ.”."
GEN.31.6,4573,You know that Ive worked for your father as hard as I could.,Yɛ baŋ ka N toŋ ko la a yɛ saa ne n faŋ zaa;.
GEN.30.9,4573,"When Leah realized that she had stopped bearing children, she took her servant Zilpah and gave her to Jacob as his wife.","A Leya naŋ da wa nyɛ ka o ŋmaa la dɔgebo, o da de la o tontombi-pɔge Zilipa ko a Gyekɔb ka o e o pɔge."
GEN.29.18,4573,"Jacob loved Rachel and said, I will work for you for seven years for Rachel, your younger daughter.","A Gyekɔb da nɔŋ la a Rakɛɛl; lɛnso ka o da yeli, “N na toŋ la toma ko fo yuomo ayopoĩ kyɛ de a fo pɔgeyaa Rakɛɛl ka o e n pɔge.”."
GEN.24.66,4573,The servant told Isaac everything that had happened.,A tontonɔ da manne ko la a Aizik lɛ a yɛlɛ zaa naŋ da kyɛŋ.
GEN.25.32,4573,"Esau said, Since Im going to die anyway, what good is my birthright to me.","Ka a Esɔ da yeli, “N kpiire ne la kɔŋ; boŋ tɔnɔ ka kponnuŋ la taa ko ma?”."
GEN.28.22,4573,"This stone that Ive set up as a sacred pillar will be Gods house, and of everything you give me I will give a tenth back to you.","A kuuri ŋa N naŋ ba ka o are teli, na e la a Naaŋmen yiri, kyɛ bonna zaa fo naŋ wa ko ma, N na maŋ poŋ a la ziiri pie, a iri ziyeni ko fo.”."
GEN.26.27,4573,"Isaac said to him, Why have you come after me? You resented me and sent me away from you.","A Aizik da soore ba la, “Boŋ eŋɛ la ka yɛ wa n zie, yɛ naŋ ba nɔŋ ma, a digi ma bare yɛ teŋɛ poɔ?”."
GEN.27.21,4573,"Isaac said to Jacob, Come here and let me touch you, my son. Are you my son Esau or not.","Lɛ la ka a Aizik da yeli ko a Gyekɔb, “Tage peɛle ma, n bidɔɔ, ka n faare fo nyɛ, ka a n bidɔɔ Esɔ sereŋ la bee ka ona naane.”."
GEN.31.7,4573,But your father cheated me and changed my payment ten times. Yet God didnt let him harm me.,"kyɛ o finni ma la ne o naŋ leɛre a n san-yɔɔ gbɛre pie, kyɛ Naaŋmen ba sage ka o e ma faaloŋ zaa."
GEN.30.10,4573,Leahs servant Zilpah gave birth to a son for Jacob.,A Leya tontombi-pɔge Zilipa meŋ da dɔge la bidɔɔ ko a Gyekɔb.
GEN.29.19,4573,"Laban said, Id rather give her to you than to another man. Stay with me.","Ka a Lɛban da yeli, “A na soma la ka N de o ko fo a gaŋ N naŋ na de o ko dɔɔ-yuo; kpeɛrɛ a N zie.”."
GEN.24.67,4573,Isaac brought Rebekah into his mother Sarahs tent. He received Rebekah as his wife and loved her. So Isaac found comfort after his mothers death.,"A Aizik pãã da taa la a Rebɛka wa kpɛ ne a o ma Saara sege poɔ. O da de la a Rebɛka ka o leɛ o pɔge, ka o da nɔŋ o. A ŋaa da maa la a Aizik suuri a yi a o ma kũũ eŋɛ."
GEN.25.33,4573,"Jacob said, Give me your word today. And he did. He sold his birthright to Jacob.","Ka a Gyekɔb da yeli, “Pɔ ko ma sɛre.” A lɛ la ka a Esɔ da pɔ kyɛ koɔre a o kponnuŋ ko a Gyekɔb."
GEN.27.22,4573,"So Jacob approached his father Isaac, and Isaac touched him and said, The voice is Jacobs voice, but the arms are Esaus arms.","A Gyekɔb da tage ta la o saa Aizik, ka o da bɔgle o kaa kyɛ yeli, “A kɔkɔre e la Gyekɔb kɔkɔre kyɛ ka a nuuri waa Esɔ nuuri.”."
GEN.26.28,4573,"They said, We now see that the LORD was with you. We propose that there be a formal agreement between us and that we draw up a treaty with you.","Ka ba da yelsɔge, “Te nyɛɛ la weliweli ka a DAANA be la fo zie. Lɛnso te boɔrɔ la ka te ne fo pɔ ko taa, ka o e nɔ-eŋnaa te ne fo zie;."
GEN.30.11,4573,"and Leah said, What good luck! So she named him Gad.","Ka a Leya da yeli, “N nyɛ la zunoɔ!” A lɛ zuiŋ o da pore la o yuori ka Gad."
GEN.29.20,4573,"Jacob worked for Rachel for seven years, but it seemed like a few days because he loved her.",Lɛnso a Gyekɔb da toŋ la toma yuomo ayopoĩ ko a Lɛban kyɛ na de a Rakɛɛl. A yuomo o naŋ da toŋ da waa ŋa bebie belãã lɛ ko o a yi lɛ o naŋ da nɔŋ a Rakɛɛl zuiŋ.
GEN.31.8,4573,"If he said, The speckled ones will be your payment, the whole flock gave birth to speckled young. And if he said, The striped ones will be your payment, the whole flock gave birth to striped young.","Ka o naŋ wa yeli, ‘A donne naŋ lenni na e la fo san-yɔɔ,’ a donne zaa maŋ dɔgrɔ la bilii naŋ lenni; ka onaŋ wa yeli, ‘A donne naŋ kyoɔne na waa la fo san-yɔɔ,’ a donne zaa maŋ dɔgrɔ la bilii naŋ kyoɔne."
GEN.25.34,4573,"So Jacob gave Esau bread and lentil stew. He ate, drank, got up, and left, showing just how little he thought of his birthright.",A Gyekɔb pãã da ko la a Esɔ boroboro ane bɛŋɛ ba naŋ doge ka o da di kyɛ nyu kyɛ iri te gɛrɛ. A Esɔ da ba nyɛ a o kponnuŋ ka o waa bonzaa o zie.
GEN.26.29,4573,"you must not treat us badly since we havent harmed you and since we have treated you well at all times. Then we will send you away peacefully, for you are now blessed by the LORD.","ka fo koŋ e te yelfaa zaa aŋa lɛ te naŋ da ba e fo yelfaa zaa, ka velaa naane, kyɛ da e ka fo iri a teŋɛ poɔ ne maaroŋ. Pampana, fo waa la neɛ a DAANA naŋ maale.”."
GEN.27.23,4573,"Isaac didnt recognize him because his arms were hairy like Esaus arms, so he blessed him.","O da ba toɔ̃ baŋ ka a Gyekɔb la, bonso, o nuuri da taa la kɔɔloŋ aŋa a o yɔɔ Esɔ nuuri; lɛnso o da maale o la."
GEN.29.21,4573,"Jacob said to Laban, The time has come. Give me my wife so that I may sleep with her.","A Gyekɔb pãã da yeli ko la a Lɛban, “Ko ma a n pɔge ka maa ne o laŋ sɛŋ poɔ, bonso, N toŋ la a n toma baare.”."
GEN.30.12,4573,Leahs servant Zilpah gave birth to a second son for Jacob.,A Leya tontombi-pɔge Zilipa da la dɔge la a bidɔbɔ bayi soba ko a Gyekɔb.
GEN.31.9,4573,God took away your fathers livestock and gave them to me.,"Anaŋ waa lɛ, Naaŋmen de la a yɛ saa donne yi o zie ko ma."
GEN.27.24,4573,"Isaac said, Are you really my son Esau? And he said, I am.","O da soore o la, “A n bidɔɔ Esɔ sereŋ la fo be?” Ka o yelsɔge, “Maa la.”."
GEN.29.22,4573,So Laban invited all the people of that place and prepared a banquet.,A Lɛban da boɔle la a be noba zaa lantaa a maale tigri.
GEN.31.10,4573,"When the flocks were mating, I looked up and saw in a dream that the male goats that mounted the flock were striped, speckled, and spotted.","“A donne naŋ da maŋ wa duoro taa saŋ, N da gaŋ zannɛɛ la a nyɛ ka a bodaare naŋ da duoro a bonyaŋne kɔɔloŋ da kyoɔnɛɛ la, a waa lenne lenne ane kɔɔloŋ naŋ taa mhal."
GEN.26.30,4573,"Isaac prepared a banquet for them, and they ate and drank.","A Aizik da maale la tigri ko ba, ka ba di kyɛ nyu."
GEN.30.13,4573,"and Leah said, Im happy now because women call me happy. So she named him Asher.","Ka a Leya da yeli, “N e la popeɛloŋ soba! Bonso, pampana pɔgeba na yeli ka N waa la popeɛloŋ soba.” A lɛ zuiŋ, o da pore la o yuori ka Asɛ."
GEN.29.23,4573,"However, in the evening, he took his daughter Leah and brought her to Jacob, and he slept with her.","A zimaane saŋ, o da de la a o pɔgeyaa Leya wa ko a Gyekɔb ka o laŋ ne o sɛŋ poɔ."
GEN.27.25,4573,"Isaac said, Bring some food here and let me eat some of my sons game so I can bless you. Jacob put it before him and he ate, and he brought him wine and he drank.","Lɛ la ka o da yeli, “N bidɔɔ, taa a mɔnɛne wa ne ka N ɔɔ kyɛ maale fo.” O da taa wa ko o la ka o da di. O da ko o la dãã meŋ ka o nyu."
GEN.31.11,4573,"In the dream, Gods messenger said to me, Jacob! and I said, Im here.","Lɛ la ka a Naaŋmen maleke da boɔle ma a zannoo poɔ, ‘Gyekɔb,’ ka N da sɔge, ‘Maa la ŋa!’."
GEN.26.31,4573,"They got up early in the morning, and they gave each other their word. Isaac sent them off, and they left peacefully.","Ba da daŋ ne la iruu a baguo saŋ, a pɔ a nɔɛ ko taa, kyɛ ka a Aizik da eŋ ba sori, ka ba da yi a o zie gaa ne maaroŋ."
GEN.27.26,4573,"His father Isaac said to him, Come here and kiss me, my son.","A o saa Aizik pãã da yeli ko o la, “N bidɔɔ, tage peɛle, a kori ma.”."
GEN.30.14,4573,"During the wheat harvest, Reuben found some erotic herbs in the field and brought them to his mother Leah. Rachel said to Leah, Give me your sons erotic herbs.","Kyi kyeɛbo saŋ naŋ da wa ta, Rubin da gaa la weɛ poɔ a te nyɛ tewɔmɔ mine ba naŋ boɔlɔ manderek, a taa wa ko a o ma Leya. Lɛ la ka Rakɛɛl da yeli a Leya, “N sɔrɔ fo la, ko ma a fo bidɔɔ tewɔmɔ na mine.”."
GEN.31.12,4573,"He said, Look up and watch all the striped, speckled, and spotted male goats mounting the flock. Ive seen everything that Laban is doing to you.","Ka o da yeli, ‘Leɛ gbole kaa nyɛ, a bodaare zaa naŋ duoro a bonyaŋne kɔɔloŋ kyoɔnɛɛ la, a waa lenne lenne ane kɔɔloŋ naŋ taa mhal, bonso, N nyɛ la a lɛ a Lɛban naŋ erɛ fo."
GEN.29.25,4573,"In the morning, there she was—Leah! Jacob said to Laban, What have you done to me? Didnt I work for you to have Rachel? Why did you betray me.","Zie naŋ da wa nyaa baguo saŋ, a Gyekɔb da kaara ka Leya la! A Gyekɔb da soore la a Lɛban, “Boŋ la a ŋaa fo naŋ e ma? A Rakɛɛl eŋɛ naane ka N toŋ a fo toma be? Boŋ pãã so ka fo bɛlle ma?”."
GEN.26.32,4573,"That day Isaacs servants informed him about the well that they had been digging and said to him, We found water.","A bebiri na ne o zu daare, a Aizik tontombiiri da wa yeli la a bulee ba naŋ da tu yɛlɛ ko o, a yele, “Te nyɛ la koɔ̃!”."
GEN.27.27,4573,"So he came close and kissed him. When Isaac smelled the scent of his clothes, he blessed him, See, the scent of my son is like the scent of the field that the LORD has blessed.","O da tage peɛle o la, a moore o. A Aizik da woŋ la a o bidɔɔ kparoo nyuu kyɛ da maale o, a yele: “Nyɛ, a n bidɔɔ nyuuro la aŋa weɛ a DAANA naŋ maale nyuu."
GEN.31.13,4573,"I am the God of Bethel, where you anointed a sacred pillar and where you made a solemn promise to me. Now, get up and leave this country and go back to the land of your relatives.","Maa la a Bɛtɛl Naaŋmen, a be fo naŋ da sɔ a kuuri na fo naŋ da ba ka o are teli ne kããsoŋ kyɛ da pɔ noɔre ko ma. Pampana ŋa, iri a teŋɛ ŋa poɔ daadaalɛ a leɛ gaa a teŋɛ na ba naŋ dɔge fo.’ ”."
GEN.30.15,4573,"Leah replied, Isnt it enough that youve taken my husband? Now you want to take my sons erotic herbs too? Rachel said, For your sons erotic herbs, Jacob may sleep with you tonight.","Ka a Leya da leɛ yeli, “A naŋ ba seŋ fo ne fo naŋ faa a n serɛ be? Fo boɔrɔ la ka fo faa a n bidɔɔ manderek meŋ poɔ be?” Lɛ la ka a Rakɛɛl da yeli, “Ka lɛ o na gaŋ ne fo la zenɛ tensogɔ a fo bidɔɔ manderek eŋɛ.”."
GEN.29.26,4573,"Laban said, Where we live, we dont give the younger woman before the oldest.","Ka a Lɛban da leɛ yeli, “A te yeltuuri poɔ, fo ba derɛ fo pɔgeya-bile terɛ serɛ kyɛ ka a pɔgeya-kpoŋ ba kuli serɛ sɛre."
GEN.26.33,4573,"He called it Shibah; therefore, the citys name has been Beer-sheba until today.",O da pore la a bulee yuori ka Siba; a lɛ zuiŋ ba boɔlɔ la a teŋɛ na yuori ka Bɛɛ-sebaa wa tɔ zenɛ.
GEN.27.28,4573,"May God give you showers from the sky, olive oil from the earth, plenty of grain and new wine.","Ka Naaŋmen e ka O sazu meɛloŋ le eŋ fo, a e ka fo weɛ kpɛ, ne bombie ane dãã."
GEN.31.14,4573,"Rachel and Leah answered him, Is there any share or inheritance left for us in our fathers household?.","Lɛ la ka a Rakɛɛl ane a Leya da yelsɔge o, “Te mɔɔ taa la gbandiruŋ zaa a te saa yiri poɔ be?."
GEN.29.27,4573,"Complete the celebratory week with this woman. Then I will give you this other woman too for your work, if you work for me seven more years.",Di a kultaa tigri daa baare kyɛ la toŋ yuomo ayopoĩ kyɛ ka N de a bile soba meŋ ko fo.”.
GEN.26.34,4573,"When Esau was years old, he married Judith daughter of Beeri the Hittite, and Basemath daughter of Elon the Hittite.","A Esɔ naŋ da wa nyɛ yuomo lezaayi, o da de la Gyudif, naŋ da e a Bɛɛri, a Hita neɛ pɔgeyaa ane a Hita neɛ Elɔn pɔgeyaa Basemat ka ba e o pɔgeba."
